Date,Time,User_ID
10/11/2023 00:00, 00:03:26,26
10/11/2023 00:00, 00:03:36,26
10/11/2023 00:00, 00:03:36,26
15/10/2023 00:00, 00:03:39,28
13/10/2023 00:00, 00:03:40,41
13/10/2023 00:00, 00:03:41,41
10/11/2023 00:00, 00:03:44,26
10/11/2023 00:00, 00:03:44,26
12/11/2023 00:00, 00:03:44,98
12/11/2023 00:00, 00:03:44,98
12/10/2023 00:00, 00:03:47,110
12/10/2023 00:00, 00:03:47,110
12/10/2023 00:00, 00:03:51,110
08/11/2023 00:00, 00:03:51,148
08/11/2023 00:00, 00:03:52,148
08/11/2023 00:00, 00:03:52,148
10/11/2023 00:00, 00:03:52,26
10/11/2023 00:00, 00:03:52,26
11/11/2023 00:00, 00:03:52,129
15/12/2023 00:00, 00:03:53,128
13/10/2023 00:00, 00:03:55,41
13/10/2023 00:00, 00:03:55,41
13/10/2023 00:00, 00:03:55,41
13/10/2023 00:00, 00:03:55,41
13/10/2023 00:00, 00:03:55,41
13/10/2023 00:00, 00:03:55,41
12/10/2023 00:00, 00:03:56,110
12/10/2023 00:00, 00:03:56,110
12/10/2023 00:00, 00:03:56,110
13/10/2023 00:00, 00:03:56,41
11/11/2023 00:00, 00:03:58,129
11/11/2023 00:00, 00:03:58,129
12/10/2023 00:00, 00:03:59,110
12/11/2023 00:00, 00:03:59,98
12/10/2023 00:00, 00:04:05,110
12/11/2023 00:00, 00:04:05,98
14/12/2023 00:00, 00:04:05,92
14/12/2023 00:00, 00:04:05,92
12/10/2023 00:00, 00:04:06,110
12/10/2023 00:00, 00:04:06,110
12/11/2023 00:00, 00:04:06,98
12/10/2023 00:00, 00:04:09,110
12/11/2023 00:00, 00:04:09,98
11/11/2023 00:00, 00:04:10,129
10/11/2023 00:00, 00:04:12,26
10/11/2023 00:00, 00:04:12,26
12/11/2023 00:00, 00:04:12,98
11/11/2023 00:00, 00:04:17,129
11/11/2023 00:00, 00:04:17,129
14/12/2023 00:00, 00:04:17,92
14/12/2023 00:00, 00:04:20,92
14/12/2023 00:00, 00:04:20,92
13/10/2023 00:00, 00:04:21,41
12/11/2023 00:00, 00:04:21,98
15/12/2023 00:00, 00:04:27,128
13/10/2023 00:00, 00:04:28,41
13/10/2023 00:00, 00:04:28,41
18/10/2023 00:00, 00:04:28,18
15/12/2023 00:00, 00:04:32,128
13/10/2023 00:00, 00:04:35,41
23/11/2023 00:00, 00:04:37,16
11/10/2023 00:00, 00:04:43,45
11/10/2023 00:00, 00:04:44,45
11/10/2023 00:00, 00:04:44,45
13/10/2023 00:00, 00:04:46,41
13/10/2023 00:00, 00:04:46,41
13/10/2023 00:00, 00:04:52,41
13/10/2023 00:00, 00:04:52,41
10/11/2023 00:00, 00:04:54,26
10/11/2023 00:00, 00:04:55,26
11/10/2023 00:00, 00:04:57,45
11/10/2023 00:00, 00:04:57,45
11/10/2023 00:00, 00:04:59,45
15/12/2023 00:00, 00:05:00,128
15/12/2023 00:00, 00:05:00,128
27/09/2023 00:00, 00:05:01,110
27/09/2023 00:00, 00:05:06,110
11/11/2023 00:00, 00:05:13,129
11/10/2023 00:00, 00:05:14,129
11/11/2023 00:00, 00:05:14,129
08/12/2023 00:00, 00:05:15,45
16/12/2023 00:00, 00:05:15,129
13/10/2023 00:00, 00:05:17,41
13/10/2023 00:00, 00:05:18,41
08/12/2023 00:00, 00:05:18,45
15/12/2023 00:00, 00:05:18,128
10/11/2023 00:00, 00:05:20,26
15/12/2023 00:00, 00:05:20,128
10/11/2023 00:00, 00:05:21,26
10/11/2023 00:00, 00:05:27,26
10/11/2023 00:00, 00:05:27,26
08/12/2023 00:00, 00:05:27,45
10/11/2023 00:00, 00:05:30,26
10/11/2023 00:00, 00:05:30,26
10/11/2023 00:00, 00:05:30,26
12/12/2023 00:00, 00:05:33,145
09/10/2023 00:00, 00:05:35,122
12/12/2023 00:00, 00:05:36,145
12/12/2023 00:00, 00:05:42,145
14/12/2023 00:00, 00:05:43,92
14/12/2023 00:00, 00:05:43,92
11/11/2023 00:00, 00:05:46,129
11/11/2023 00:00, 00:05:46,129
11/11/2023 00:00, 00:05:46,129
11/11/2023 00:00, 00:05:46,129
11/11/2023 00:00, 00:05:46,129
11/11/2023 00:00, 00:05:46,129
15/12/2023 00:00, 00:05:54,128
03/10/2023 00:00, 00:05:56,94
14/12/2023 00:00, 00:05:57,92
14/12/2023 00:00, 00:05:57,92
14/12/2023 00:00, 00:05:57,92
14/12/2023 00:00, 00:05:57,92
09/10/2023 00:00, 00:05:58,122
14/12/2023 00:00, 00:05:58,92
14/12/2023 00:00, 00:05:58,92
11/10/2023 00:00, 00:06:01,129
03/10/2023 00:00, 00:06:04,94
11/10/2023 00:00, 00:06:08,129
05/11/2023 00:00, 00:06:11,144
14/12/2023 00:00, 00:06:11,92
14/12/2023 00:00, 00:06:11,92
03/10/2023 00:00, 00:06:12,94
05/11/2023 00:00, 00:06:14,144
05/11/2023 00:00, 00:06:15,144
14/12/2023 00:00, 00:06:15,92
05/11/2023 00:00, 00:06:17,144
05/11/2023 00:00, 00:06:17,144
05/11/2023 00:00, 00:06:17,144
05/11/2023 00:00, 00:06:18,144
05/11/2023 00:00, 00:06:19,144
11/11/2023 00:00, 00:06:19,129
05/11/2023 00:00, 00:06:20,144
14/12/2023 00:00, 00:06:21,92
13/10/2023 00:00, 00:06:24,129
11/11/2023 00:00, 00:06:24,129
14/12/2023 00:00, 00:06:24,92
14/12/2023 00:00, 00:06:24,92
11/11/2023 00:00, 00:06:25,129
14/12/2023 00:00, 00:06:28,92
15/12/2023 00:00, 00:06:28,128
07/11/2023 00:00, 00:06:30,31
14/12/2023 00:00, 00:06:30,92
14/12/2023 00:00, 00:06:30,92
15/12/2023 00:00, 00:06:31,128
14/12/2023 00:00, 00:06:33,92
15/12/2023 00:00, 00:06:34,128
07/11/2023 00:00, 00:06:36,31
07/11/2023 00:00, 00:06:36,31
14/12/2023 00:00, 00:06:38,92
14/12/2023 00:00, 00:06:38,92
22/10/2023 00:00, 00:06:39,110
15/12/2023 00:00, 00:06:39,128
14/12/2023 00:00, 00:06:42,92
15/12/2023 00:00, 00:06:42,128
11/11/2023 00:00, 00:06:45,129
22/10/2023 00:00, 00:06:52,110
22/10/2023 00:00, 00:06:52,110
11/10/2023 00:00, 00:07:12,129
11/10/2023 00:00, 00:07:12,129
11/10/2023 00:00, 00:07:12,129
23/10/2023 00:00, 00:07:21,48
23/10/2023 00:00, 00:07:21,48
07/11/2023 00:00, 00:07:28,31
21/12/2023 00:00, 00:07:30,40
11/11/2023 00:00, 00:07:32,129
11/11/2023 00:00, 00:07:32,129
19/11/2023 00:00, 00:07:32,57
11/11/2023 00:00, 00:07:42,129
19/11/2023 00:00, 00:07:42,57
19/11/2023 00:00, 00:07:42,57
07/11/2023 00:00, 00:07:46,31
07/11/2023 00:00, 00:07:47,31
16/12/2023 00:00, 00:07:47,129
16/12/2023 00:00, 00:07:47,129
19/11/2023 00:00, 00:07:49,57
19/11/2023 00:00, 00:07:49,57
19/11/2023 00:00, 00:07:49,57
07/11/2023 00:00, 00:07:50,31
07/11/2023 00:00, 00:07:50,31
04/10/2023 00:00, 00:07:52,59
11/10/2023 00:00, 00:08:02,129
07/11/2023 00:00, 00:08:05,31
07/11/2023 00:00, 00:08:05,31
07/11/2023 00:00, 00:08:05,31
07/11/2023 00:00, 00:08:05,31
07/11/2023 00:00, 00:08:05,31
24/12/2023 00:00, 00:08:05,148
07/11/2023 00:00, 00:08:06,31
21/10/2023 00:00, 00:08:38,129
12/10/2023 00:00, 00:08:39,122
12/10/2023 00:00, 00:08:42,122
12/10/2023 00:00, 00:08:42,122
12/10/2023 00:00, 00:08:42,122
12/10/2023 00:00, 00:08:44,122
08/11/2023 00:00, 00:08:48,148
21/10/2023 00:00, 00:08:49,129
14/11/2023 00:00, 00:08:49,31
12/10/2023 00:00, 00:08:50,122
20/11/2023 00:00, 00:08:50,94
14/11/2023 00:00, 00:08:51,31
14/11/2023 00:00, 00:08:51,31
23/10/2023 00:00, 00:08:54,94
23/10/2023 00:00, 00:08:54,94
12/10/2023 00:00, 00:09:00,122
12/10/2023 00:00, 00:09:00,122
14/11/2023 00:00, 00:09:01,31
12/10/2023 00:00, 00:09:04,122
14/11/2023 00:00, 00:09:05,31
14/11/2023 00:00, 00:09:05,31
14/11/2023 00:00, 00:09:09,31
23/10/2023 00:00, 00:09:10,94
23/10/2023 00:00, 00:09:10,94
23/10/2023 00:00, 00:09:10,94
23/10/2023 00:00, 00:09:10,94
14/11/2023 00:00, 00:09:10,31
14/11/2023 00:00, 00:09:10,31
23/10/2023 00:00, 00:09:11,94
23/10/2023 00:00, 00:09:11,94
12/10/2023 00:00, 00:09:12,122
22/11/2023 00:00, 00:09:13,54
12/10/2023 00:00, 00:09:14,122
12/10/2023 00:00, 00:09:18,122
12/10/2023 00:00, 00:09:18,122
22/11/2023 00:00, 00:09:19,54
03/10/2023 00:00, 00:09:26,94
03/10/2023 00:00, 00:09:27,94
19/10/2023 00:00, 00:09:28,83
23/11/2023 00:00, 00:09:28,128
19/10/2023 00:00, 00:09:29,83
19/11/2023 00:00, 00:09:34,57
12/10/2023 00:00, 00:09:36,122
12/10/2023 00:00, 00:09:36,122
12/10/2023 00:00, 00:09:36,122
11/10/2023 00:00, 00:09:37,16
11/10/2023 00:00, 00:09:38,16
16/10/2023 00:00, 00:09:40,107
19/11/2023 00:00, 00:09:41,57
19/11/2023 00:00, 00:09:41,57
13/10/2023 00:00, 00:09:45,41
13/10/2023 00:00, 00:09:45,41
21/10/2023 00:00, 00:09:45,129
10/11/2023 00:00, 00:09:45,110
19/11/2023 00:00, 00:09:45,57
19/11/2023 00:00, 00:09:48,57
11/10/2023 00:00, 00:09:50,61
11/10/2023 00:00, 00:09:50,61
11/10/2023 00:00, 00:09:50,61
13/10/2023 00:00, 00:09:55,41
13/10/2023 00:00, 00:09:55,41
13/10/2023 00:00, 00:09:55,41
13/10/2023 00:00, 00:09:55,41
13/10/2023 00:00, 00:09:55,41
13/10/2023 00:00, 00:09:56,41
13/10/2023 00:00, 00:09:56,41
13/10/2023 00:00, 00:10:04,41
21/10/2023 00:00, 00:10:06,129
21/10/2023 00:00, 00:10:06,129
15/12/2023 00:00, 00:10:13,128
15/12/2023 00:00, 00:10:18,128
13/10/2023 00:00, 00:10:21,41
13/10/2023 00:00, 00:10:21,41
13/10/2023 00:00, 00:10:21,41
23/11/2023 00:00, 00:10:21,128
23/11/2023 00:00, 00:10:22,128
08/11/2023 00:00, 00:10:24,148
13/10/2023 00:00, 00:10:26,41
13/10/2023 00:00, 00:10:26,41
20/11/2023 00:00, 00:10:26,94
23/11/2023 00:00, 00:10:26,128
23/11/2023 00:00, 00:10:27,128
23/11/2023 00:00, 00:10:27,128
11/11/2023 00:00, 00:10:31,129
13/10/2023 00:00, 00:10:34,41
13/10/2023 00:00, 00:10:36,41
01/12/2023 00:00, 00:10:36,60
11/11/2023 00:00, 00:10:45,129
20/11/2023 00:00, 00:10:45,94
15/12/2023 00:00, 00:10:51,128
11/10/2023 00:00, 00:10:52,16
11/10/2023 00:00, 00:10:52,16
11/10/2023 00:00, 00:10:52,16
11/10/2023 00:00, 00:10:52,16
11/10/2023 00:00, 00:10:52,16
11/10/2023 00:00, 00:10:52,16
11/10/2023 00:00, 00:10:52,16
26/10/2023 00:00, 00:10:53,37
26/10/2023 00:00, 00:10:53,37
26/10/2023 00:00, 00:10:53,37
20/11/2023 00:00, 00:10:53,94
08/12/2023 00:00, 00:10:54,60
01/12/2023 00:00, 00:10:56,60
21/11/2023 00:00, 00:10:58,94
21/11/2023 00:00, 00:11:00,94
01/12/2023 00:00, 00:11:01,60
20/11/2023 00:00, 00:11:09,94
01/12/2023 00:00, 00:11:10,60
19/10/2023 00:00, 00:11:11,83
19/10/2023 00:00, 00:11:11,83
17/10/2023 00:00, 00:11:14,110
20/11/2023 00:00, 00:11:16,94
20/11/2023 00:00, 00:11:17,94
19/10/2023 00:00, 00:11:21,83
19/10/2023 00:00, 00:11:21,83
19/10/2023 00:00, 00:11:21,83
19/10/2023 00:00, 00:11:21,83
20/11/2023 00:00, 00:11:21,94
13/10/2023 00:00, 00:11:22,110
19/10/2023 00:00, 00:11:24,83
19/10/2023 00:00, 00:11:25,83
19/10/2023 00:00, 00:11:25,83
19/10/2023 00:00, 00:11:25,83
16/10/2023 00:00, 00:11:27,107
16/10/2023 00:00, 00:11:28,107
27/09/2023 00:00, 00:11:34,110
16/10/2023 00:00, 00:11:34,107
24/12/2023 00:00, 00:11:42,125
15/10/2023 00:00, 00:11:44,19
15/10/2023 00:00, 00:11:44,19
15/10/2023 00:00, 00:11:44,19
20/11/2023 00:00, 00:11:46,94
24/12/2023 00:00, 00:11:49,125
24/12/2023 00:00, 00:11:50,125
24/12/2023 00:00, 00:11:52,125
24/12/2023 00:00, 00:11:59,125
24/12/2023 00:00, 00:12:02,125
24/12/2023 00:00, 00:12:09,125
24/12/2023 00:00, 00:12:09,125
23/10/2023 00:00, 00:12:10,2
13/10/2023 00:00, 00:12:12,41
24/12/2023 00:00, 00:12:12,125
24/12/2023 00:00, 00:12:15,125
23/10/2023 00:00, 00:12:18,2
23/10/2023 00:00, 00:12:18,2
26/11/2023 00:00, 00:12:45,114
23/12/2023 00:00, 00:12:48,148
23/12/2023 00:00, 00:12:48,148
23/12/2023 00:00, 00:12:48,148
16/12/2023 00:00, 00:12:49,129
23/12/2023 00:00, 00:12:49,148
23/12/2023 00:00, 00:12:49,148
23/12/2023 00:00, 00:12:49,148
23/12/2023 00:00, 00:12:50,148
23/12/2023 00:00, 00:12:50,148
23/12/2023 00:00, 00:12:50,148
16/12/2023 00:00, 00:12:53,129
23/12/2023 00:00, 00:12:56,148
23/12/2023 00:00, 00:12:56,148
23/12/2023 00:00, 00:12:56,148
24/11/2023 00:00, 00:13:02,131
15/10/2023 00:00, 00:13:03,128
15/10/2023 00:00, 00:13:03,128
21/11/2023 00:00, 00:13:03,94
24/11/2023 00:00, 00:13:06,131
24/11/2023 00:00, 00:13:08,131
19/11/2023 00:00, 00:13:14,57
21/11/2023 00:00, 00:13:14,94
19/11/2023 00:00, 00:13:17,57
15/10/2023 00:00, 00:13:21,128
15/10/2023 00:00, 00:13:21,128
23/10/2023 00:00, 00:13:31,2
23/10/2023 00:00, 00:13:32,2
24/11/2023 00:00, 00:13:33,131
24/11/2023 00:00, 00:13:36,131
24/11/2023 00:00, 00:13:38,131
21/11/2023 00:00, 00:13:39,94
21/11/2023 00:00, 00:13:40,94
21/11/2023 00:00, 00:13:41,94
07/10/2023 00:00, 00:13:53,143
07/10/2023 00:00, 00:13:54,143
24/11/2023 00:00, 00:13:55,131
16/12/2023 00:00, 00:13:55,129
07/10/2023 00:00, 00:13:57,143
24/11/2023 00:00, 00:13:57,131
24/11/2023 00:00, 00:14:00,131
07/10/2023 00:00, 00:14:01,143
07/10/2023 00:00, 00:14:01,143
07/10/2023 00:00, 00:14:10,143
11/11/2023 00:00, 00:14:15,59
23/10/2023 00:00, 00:14:25,2
23/10/2023 00:00, 00:14:26,2
23/10/2023 00:00, 00:14:26,2
23/10/2023 00:00, 00:14:26,2
23/10/2023 00:00, 00:14:26,2
23/10/2023 00:00, 00:14:26,2
23/10/2023 00:00, 00:14:26,2
23/11/2023 00:00, 00:14:32,94
18/12/2023 00:00, 00:15:07,47
18/12/2023 00:00, 00:15:08,47
18/12/2023 00:00, 00:15:08,47
19/11/2023 00:00, 00:15:52,9
19/11/2023 00:00, 00:15:55,9
19/11/2023 00:00, 00:15:56,9
19/11/2023 00:00, 00:15:57,9
19/11/2023 00:00, 00:15:58,9
19/11/2023 00:00, 00:16:01,9
08/10/2023 00:00, 00:16:32,125
08/10/2023 00:00, 00:16:42,125
12/11/2023 00:00, 00:17:15,75
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
12/11/2023 00:00, 00:17:29,75
12/11/2023 00:00, 00:17:29,75
13/10/2023 00:00, 00:17:31,41
12/11/2023 00:00, 00:17:32,75
12/11/2023 00:00, 00:17:36,75
12/11/2023 00:00, 00:17:36,75
13/10/2023 00:00, 00:17:37,41
13/10/2023 00:00, 00:17:37,41
12/11/2023 00:00, 00:17:44,75
13/10/2023 00:00, 00:17:47,41
14/12/2023 00:00, 00:17:52,63
13/10/2023 00:00, 00:17:58,41
14/12/2023 00:00, 00:18:03,63
13/10/2023 00:00, 00:18:10,41
13/10/2023 00:00, 00:18:10,41
13/10/2023 00:00, 00:18:14,41
13/10/2023 00:00, 00:18:22,41
13/10/2023 00:00, 00:18:22,41
13/10/2023 00:00, 00:18:26,41
13/10/2023 00:00, 00:18:32,41
13/10/2023 00:00, 00:18:32,41
13/10/2023 00:00, 00:18:32,41
11/11/2023 00:00, 00:18:37,25
12/10/2023 00:00, 00:18:40,137
12/10/2023 00:00, 00:18:44,137
12/10/2023 00:00, 00:18:44,137
12/10/2023 00:00, 00:18:44,137
11/11/2023 00:00, 00:18:44,25
11/11/2023 00:00, 00:18:44,25
12/10/2023 00:00, 00:18:46,137
12/10/2023 00:00, 00:18:46,137
11/11/2023 00:00, 00:18:53,25
11/11/2023 00:00, 00:18:54,25
19/11/2023 00:00, 00:18:54,57
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
19/11/2023 00:00, 00:18:57,57
13/10/2023 00:00, 00:19:08,41
13/10/2023 00:00, 00:19:15,41
13/10/2023 00:00, 00:19:15,41
13/10/2023 00:00, 00:19:15,41
13/10/2023 00:00, 00:19:15,41
23/12/2023 00:00, 00:19:33,19
13/10/2023 00:00, 00:19:34,41
13/10/2023 00:00, 00:19:34,41
13/10/2023 00:00, 00:19:34,41
19/12/2023 00:00, 00:19:35,153
19/12/2023 00:00, 00:19:36,153
19/12/2023 00:00, 00:19:36,153
19/12/2023 00:00, 00:19:41,153
19/12/2023 00:00, 00:19:41,153
19/12/2023 00:00, 00:19:41,153
23/12/2023 00:00, 00:19:41,19
19/11/2023 00:00, 00:20:00,57
19/11/2023 00:00, 00:20:02,57
19/11/2023 00:00, 00:20:07,57
19/11/2023 00:00, 00:20:07,57
19/11/2023 00:00, 00:20:13,57
19/11/2023 00:00, 00:20:13,57
19/11/2023 00:00, 00:20:18,57
19/11/2023 00:00, 00:20:18,57
19/11/2023 00:00, 00:20:23,57
07/11/2023 00:00, 00:20:36,68
07/10/2023 00:00, 00:20:39,143
07/10/2023 00:00, 00:20:39,143
07/10/2023 00:00, 00:20:41,143
07/10/2023 00:00, 00:20:43,42
19/11/2023 00:00, 00:20:44,57
09/10/2023 00:00, 00:20:45,72
07/11/2023 00:00, 00:20:45,68
07/11/2023 00:00, 00:20:45,68
07/10/2023 00:00, 00:20:47,42
07/10/2023 00:00, 00:20:48,42
07/10/2023 00:00, 00:20:51,42
07/10/2023 00:00, 00:21:07,42
07/10/2023 00:00, 00:21:08,42
17/10/2023 00:00, 00:21:09,141
07/10/2023 00:00, 00:21:12,42
26/10/2023 00:00, 00:21:12,6
26/10/2023 00:00, 00:21:13,6
07/10/2023 00:00, 00:21:16,42
07/10/2023 00:00, 00:21:16,42
07/10/2023 00:00, 00:21:17,42
27/10/2023 00:00, 00:21:22,43
07/11/2023 00:00, 00:21:26,42
09/10/2023 00:00, 00:21:27,72
07/11/2023 00:00, 00:21:27,42
12/10/2023 00:00, 00:21:32,31
27/10/2023 00:00, 00:21:32,43
27/10/2023 00:00, 00:21:32,43
07/11/2023 00:00, 00:21:35,42
07/11/2023 00:00, 00:21:35,42
07/11/2023 00:00, 00:21:35,42
07/11/2023 00:00, 00:21:35,42
07/11/2023 00:00, 00:21:35,42
07/11/2023 00:00, 00:21:35,42
12/10/2023 00:00, 00:21:38,31
12/10/2023 00:00, 00:21:38,31
12/10/2023 00:00, 00:21:38,31
13/10/2023 00:00, 00:21:42,21
23/12/2023 00:00, 00:21:45,19
13/10/2023 00:00, 00:21:46,21
10/11/2023 00:00, 00:21:48,16
23/12/2023 00:00, 00:21:49,19
23/12/2023 00:00, 00:21:49,19
21/11/2023 00:00, 00:22:00,94
21/11/2023 00:00, 00:22:02,94
10/11/2023 00:00, 00:22:06,16
27/10/2023 00:00, 00:22:07,43
23/12/2023 00:00, 00:22:08,19
28/11/2023 00:00, 00:22:12,40
10/11/2023 00:00, 00:22:14,16
10/11/2023 00:00, 00:22:14,16
13/10/2023 00:00, 00:22:21,21
16/11/2023 00:00, 00:22:27,16
24/10/2023 00:00, 00:22:29,122
24/10/2023 00:00, 00:22:39,122
24/10/2023 00:00, 00:22:39,122
15/10/2023 00:00, 00:22:40,144
24/10/2023 00:00, 00:22:41,122
24/10/2023 00:00, 00:22:42,122
24/10/2023 00:00, 00:22:42,122
24/10/2023 00:00, 00:22:44,122
13/10/2023 00:00, 00:22:47,21
13/10/2023 00:00, 00:22:47,21
15/10/2023 00:00, 00:22:47,144
15/10/2023 00:00, 00:22:47,144
13/10/2023 00:00, 00:22:52,21
11/11/2023 00:00, 00:22:59,25
11/11/2023 00:00, 00:22:59,25
11/11/2023 00:00, 00:22:59,25
11/11/2023 00:00, 00:22:59,25
11/11/2023 00:00, 00:22:59,25
11/11/2023 00:00, 00:22:59,25
11/11/2023 00:00, 00:22:59,25
24/10/2023 00:00, 00:23:07,122
24/10/2023 00:00, 00:23:08,122
24/10/2023 00:00, 00:23:08,122
08/10/2023 00:00, 00:23:10,66
24/10/2023 00:00, 00:23:11,122
27/10/2023 00:00, 00:23:13,43
24/10/2023 00:00, 00:23:19,122
08/10/2023 00:00, 00:23:20,66
08/10/2023 00:00, 00:23:21,66
24/10/2023 00:00, 00:23:35,122
23/12/2023 00:00, 00:23:59,110
17/12/2023 00:00, 00:24:10,18
17/12/2023 00:00, 00:24:11,18
11/11/2023 00:00, 00:24:16,25
11/11/2023 00:00, 00:24:32,25
11/11/2023 00:00, 00:24:32,25
11/11/2023 00:00, 00:24:32,25
12/10/2023 00:00, 00:24:40,31
12/10/2023 00:00, 00:24:40,31
12/10/2023 00:00, 00:24:40,31
12/10/2023 00:00, 00:24:41,31
20/12/2023 00:00, 00:24:53,122
09/11/2023 00:00, 00:25:00,22
09/11/2023 00:00, 00:25:00,22
09/11/2023 00:00, 00:25:01,22
