Date,Time,User Full Name *Anonymized,Component,Action,Target
05/11/2023 00:00, 00:06:19,144,Assignment,Viewed,Activity
05/11/2023 00:00, 00:06:20,144,Course,Viewed,Content
05/11/2023 00:00, 00:06:20,144,Course,Viewed,Course
05/11/2023 00:00, 00:06:20,144,Assignment,Viewed,Submission_status
05/11/2023 00:00, 00:06:20,144,Assignment,Viewed,Activity
05/11/2023 00:00, 00:28:53,21,Assignment,Viewed,Submission_state
05/11/2023 00:00, 00:06:11,144,Course,Viewed,Content
05/11/2023 00:00, 00:33:05,109,Course,Viewed,Content
05/11/2023 00:00, 00:33:03,109,Assignment,Viewed,Assignment
05/11/2023 00:00, 00:28:53,21,Assignment,Viewed,Activity
05/11/2023 00:00, 00:28:53,21,Assignment,Viewed,Submission_status
05/11/2023 00:00, 00:28:53,21,Attendence,Viewed,Report
05/11/2023 00:00, 00:28:53,21,Course,Viewed,Course
05/11/2023 00:00, 00:28:46,21,Assignment,Viewed,Assignment
05/11/2023 00:00, 00:28:46,21,Assignment,Viewed,Submission_state
05/11/2023 00:00, 00:28:46,21,Attendence,Viewed,Session
05/11/2023 00:00, 00:28:46,21,Course,Viewed,Content
05/11/2023 00:00, 00:28:46,21,Assignment,Viewed,Activity
05/11/2023 00:00, 00:28:46,21,Assignment,Viewed,Submission_status
05/11/2023 00:00, 00:28:46,21,Attendence,Viewed,Report
05/11/2023 00:00, 00:28:46,21,Course,Viewed,Course
05/11/2023 00:00, 00:28:53,21,Course,Viewed,Content
06/11/2023 00:00, 00:01:32,94,Assignment,Viewed,Submission_status
06/11/2023 00:00, 00:01:32,94,Lecture,Viewed,Submission_status
06/11/2023 00:00, 00:01:32,94,Lecture,Updated,Completion_state
06/11/2023 00:00, 00:01:32,94,Lecture,Viewed,Activity
06/11/2023 00:00, 00:01:32,94,Course,Viewed,Page
06/11/2023 00:00, 00:01:32,94,Quiz,Reviewed,Attempt
06/11/2023 00:00, 00:01:32,94,Quiz,Viewed,Activity
06/11/2023 00:00, 00:01:32,94,Test,Viewed,Activity
06/11/2023 00:00, 00:01:32,94,Assignment,Uploaded,File_submission
06/11/2023 00:00, 00:01:32,94,Assignment,Updated,File_submission
06/11/2023 00:00, 00:01:32,94,Assignment,Submitted,Submission
06/11/2023 00:00, 00:01:32,94,Assignment,Viewed,Submission
06/11/2023 00:00, 00:01:32,94,Manual,Viewed,Resource
06/11/2023 00:00, 00:01:32,94,Course,Viewed,Content
06/11/2023 00:00, 00:01:32,94,Study_material,Viewed,Folder
06/11/2023 00:00, 00:01:32,94,Assignment,Viewed,Feedback
06/11/2023 00:00, 00:01:32,94,System,Viewed,Content
06/11/2023 00:00, 00:01:32,94,Assignment,Viewed,Assignment
06/11/2023 00:00, 00:01:32,94,Assignment,Viewed,Submission_state
06/11/2023 00:00, 00:01:32,94,Attendence,Viewed,Session
06/11/2023 00:00, 00:01:32,94,Course,Viewed,Course
07/10/2023 00:00, 00:20:47,42,Course,Viewed,Content
07/10/2023 00:00, 00:21:08,42,Assignment,Uploaded,File_submission
07/10/2023 00:00, 00:21:08,42,Assignment,Updated,File_submission
07/10/2023 00:00, 00:21:08,42,Assignment,Submitted,Submission
07/10/2023 00:00, 00:21:08,42,Assignment,Viewed,Submission
07/10/2023 00:00, 00:21:08,42,Assignment,Viewed,Submission_state
07/10/2023 00:00, 00:21:08,42,Assignment,Viewed,Assignment
07/10/2023 00:00, 00:21:12,42,Course,Viewed,Content
07/10/2023 00:00, 00:21:08,42,Course,Viewed,Content
07/10/2023 00:00, 00:21:07,42,Assignment,Updated,File_submission
07/10/2023 00:00, 00:21:07,42,Assignment,Submitted,Submission
07/10/2023 00:00, 00:21:07,42,Assignment,Viewed,Submission
07/10/2023 00:00, 00:21:07,42,Assignment,Viewed,Submission_state
07/10/2023 00:00, 00:21:07,42,Assignment,Viewed,Assignment
07/10/2023 00:00, 00:21:07,42,Course,Viewed,Content
07/10/2023 00:00, 00:21:07,42,Assignment,Uploaded,File_submission
07/10/2023 00:00, 00:21:12,42,Assignment,Viewed,Assignment
07/10/2023 00:00, 00:21:12,42,Assignment,Viewed,Submission_state
07/10/2023 00:00, 00:21:12,42,Assignment,Viewed,Submission
07/10/2023 00:00, 00:21:16,42,Assignment,Uploaded,File_submission
07/10/2023 00:00, 00:21:17,42,Course,Viewed,Content
07/10/2023 00:00, 00:21:17,42,Assignment,Viewed,Assignment
07/10/2023 00:00, 00:21:17,42,Assignment,Viewed,Submission_state
07/10/2023 00:00, 00:21:17,42,Assignment,Viewed,Submission
07/10/2023 00:00, 00:21:17,42,Assignment,Submitted,Submission
07/10/2023 00:00, 00:21:17,42,Assignment,Updated,File_submission
07/10/2023 00:00, 00:21:17,42,Assignment,Uploaded,File_submission
07/10/2023 00:00, 00:21:16,42,Assignment,Viewed,Submission
07/10/2023 00:00, 00:21:16,42,Assignment,Viewed,Submission_state
07/10/2023 00:00, 00:21:16,42,Assignment,Viewed,Assignment
07/10/2023 00:00, 00:21:16,42,Course,Viewed,Content
07/10/2023 00:00, 00:21:12,42,Assignment,Uploaded,File_submission
07/10/2023 00:00, 00:21:12,42,Assignment,Updated,File_submission
07/10/2023 00:00, 00:21:12,42,Assignment,Submitted,Submission
07/10/2023 00:00, 00:20:51,42,Assignment,Uploaded,File_submission
07/10/2023 00:00, 00:20:51,42,Assignment,Updated,File_submission
07/10/2023 00:00, 00:20:51,42,Assignment,Submitted,Submission
07/10/2023 00:00, 00:20:51,42,Assignment,Viewed,Submission
07/10/2023 00:00, 00:20:43,42,Assignment,Viewed,Assignment
07/10/2023 00:00, 00:20:43,42,Course,Viewed,Content
07/10/2023 00:00, 00:20:41,143,Folder,Viewed,Folder
07/10/2023 00:00, 00:20:41,143,Page,Viewed,Page
07/10/2023 00:00, 00:20:41,143,System,Viewed,Content
07/10/2023 00:00, 00:20:41,143,Course,Viewed,Content
07/10/2023 00:00, 00:20:41,143,Assignment,Viewed,Submission_state
07/10/2023 00:00, 00:20:41,143,Assignment,Viewed,Assignment
07/10/2023 00:00, 00:20:39,143,Folder,Viewed,Folder
07/10/2023 00:00, 00:20:39,143,Page,Viewed,Page
07/10/2023 00:00, 00:20:39,143,System,Viewed,Content
07/10/2023 00:00, 00:20:39,143,Course,Viewed,Content
07/10/2023 00:00, 00:20:39,143,Assignment,Viewed,Submission_state
07/10/2023 00:00, 00:20:39,143,Assignment,Viewed,Assignment
07/10/2023 00:00, 00:21:16,42,Assignment,Updated,File_submission
07/10/2023 00:00, 00:20:43,42,Assignment,Viewed,Submission_state
07/10/2023 00:00, 00:20:47,42,Assignment,Viewed,Assignment
07/10/2023 00:00, 00:20:43,42,Assignment,Uploaded,File_submission
07/10/2023 00:00, 00:20:43,42,Assignment,Viewed,Submission
07/10/2023 00:00, 00:20:51,42,Assignment,Viewed,Submission_state
07/10/2023 00:00, 00:20:51,42,Assignment,Viewed,Assignment
07/10/2023 00:00, 00:20:51,42,Course,Viewed,Content
07/10/2023 00:00, 00:20:48,42,Assignment,Uploaded,File_submission
07/10/2023 00:00, 00:20:48,42,Assignment,Updated,File_submission
07/10/2023 00:00, 00:20:48,42,Assignment,Submitted,Submission
07/10/2023 00:00, 00:20:48,42,Assignment,Viewed,Submission
07/10/2023 00:00, 00:20:48,42,Assignment,Viewed,Submission_state
07/10/2023 00:00, 00:20:48,42,Assignment,Viewed,Assignment
07/10/2023 00:00, 00:20:48,42,Course,Viewed,Content
07/10/2023 00:00, 00:20:47,42,Assignment,Uploaded,File_submission
07/10/2023 00:00, 00:20:47,42,Assignment,Updated,File_submission
07/10/2023 00:00, 00:20:47,42,Assignment,Submitted,Submission
07/10/2023 00:00, 00:20:47,42,Assignment,Viewed,Submission
07/10/2023 00:00, 00:20:47,42,Assignment,Viewed,Submission_state
